x,y,serving_cell,rsrp_serving,rsrp_0,rsrp_1,rsrp_2,rsrp_3,rsrp_4,rsrp_5,rsrp_6,rsrp_7,rsrp_8,rsrp_9,rsrp_10,rsrp_11,rsrp_12,rsrp_13,rsrp_14,rsrp_15,rsrp_16,rsrp_17,rsrp_18
2577.0641022616896,2622.367899880267,9,-69.5364444569632,-95.5091898166254,-104.58999778799678,-102.65108720440148,-96.71398606147318,-95.33747314135954,-98.18704359717164,-96.88949404247323,-95.65502179240953,-104.20187550739826,-69.5364444569632,-89.46105226946251,-106.84844404093054,-102.8734910687815,-89.59747444680728,-85.77458301411136,-100.38041084966909,-107.00135559504014,-103.19393955321205,-110.63949509187418
2578.924109131516,2619.927220195993,9,-65.9777777204602,-95.63558985750322,-105.54667735268609,-100.10331816830775,-97.76035892131257,-94.12840843567537,-100.14977617931262,-103.96719018650775,-100.48498890752467,-102.14341074337807,-65.9777777204602,-90.24042089547633,-106.76646573614319,-97.87300369240971,-91.48558196938355,-86.28415043339973,-99.76983814971146,-106.00450395939092,-100.21590637916354,-109.49007303211295
2581.0041259570294,2617.721098141602,9,-67.92836041203468,-95.85366085384338,-107.828037721703,-96.44980917473639,-94.97560105707652,-96.00746114902,-96.03137882323955,-96.14610791945758,-100.98873379206391,-104.21060285565052,-67.92836041203468,-88.88305530404068,-104.43417857709643,-100.0868327951018,-89.494827366748,-84.254433649841,-96.96230289604243,-102.4724974239005,-97.02395620053373,-106.23931887162306
2583.5588319259864,2616.021092160006,9,-69.103106659273,-91.11978554253479,-104.27067631155874,-99.01942750594169,-99.5742142962608,-91.43121395894278,-90.68183095409539,-104.65722286920249,-98.66807726743878,-102.5645110996212,-69.103106659273,-86.27106008979241,-104.55931632220816,-98.85466769718248,-86.80266564410024,-85.03335022628002,-93.36779014367329,-101.93104709018807,-99.58432090533516,-109.2776259285457
2586.113537894986,2614.3210861782386,9,-73.21481542430014,-104.66538343336236,-103.65845136216407,-92.2238498531429,-101.54629321744295,-90.80559326262642,-91.80114943660196,-106.99641951047388,-105.09085062435682,-105.99900082123554,-73.21481542430014,-85.50052877157563,-101.8939319889417,-102.18963622946245,-82.87407490871844,-88.44080065959501,-98.10964358706262,-102.16123342457703,-103.16356807733615,-112.02577198076358
2588.925389421197,2613.145530481479,9,-68.59480221666254,-106.14487404828006,-101.75100672906783,-89.08398695148865,-101.29399105842941,-89.23831808637729,-87.81909624711457,-107.57875510869731,-99.43731300319007,-96.05939544301707,-68.59480221666254,-82.11800283187436,-107.89175476874038,-93.97639136586623,-89.3585292001583,-81.71679300411472,-98.64364396799854,-101.67573005553346,-106.66711498780967,-110.93225476204772
2591.8337935725094,2612.1668945848987,9,-63.17352314486216,-110.57557233826708,-101.03712576692467,-91.81702605513127,-99.79490192908719,-95.81284323713639,-92.91317924752857,-104.0301892018922,-98.13123502519575,-101.87811931588621,-63.17352314486216,-78.86578004084915,-107.36163521015067,-93.85196155811802,-89.79819199940735,-86.0117059785278,-99.37054366760704,-99.7545140394866,-107.34241392983787,-109.23726152275253
2594.8734642934064,2611.9986432240867,9,-63.418650290777585,-106.11263280520495,-106.04161822943871,-99.4232002238732,-100.69520593452559,-93.61197640615904,-99.27474003274666,-107.8102591574452,-107.28824944583913,-104.32435945799892,-63.418650290777585,-75.15060912105534,-109.81873793932942,-97.65026320298072,-93.44214610087148,-88.36318823089465,-101.98965505620357,-106.45765344587944,-107.83282668217022,-107.00121658343441
2597.8556594042966,2611.3042627946493,9,-73.00001435605041,-105.20390401598925,-107.67220351418538,-100.24439300994183,-100.55648181884659,-93.51181732286429,-96.5276799423255,-112.14757563039232,-107.4890552492348,-100.23123142708809,-73.00001435605041,-75.96191424757225,-105.07533713565967,-96.35178683830445,-94.30561137686726,-91.39837077831965,-98.62914621860838,-108.8675144430073,-108.08186532841229,-106.0435685265764
2600.5658446991188,2609.89303445408,9,-72.0680589981048,-98.07425946780033,-105.98197336233333,-102.69050159731104,-98.91414857735383,-97.80090882473844,-97.63576119719824,-111.05293131480859,-107.13474373000984,-100.47002677360616,-72.0680589981048,-81.53173765339359,-103.66802013859851,-99.41623963760976,-94.06695275035187,-93.27231192800758,-101.99492677252108,-107.31880335485423,-103.37945493379641,-106.97849861603395
2602.756359401486,2607.7801383322667,9,-73.50120696557111,-98.71109301474574,-110.17463298337982,-104.65244819661343,-101.52055503060011,-100.17684849393697,-93.36034287006376,-110.50786579147763,-113.81426380411551,-97.72511084400435,-73.50120696557111,-84.36734984933996,-101.18288316649156,-100.93816010313515,-90.51857826996948,-91.55496576440727,-102.9563642159608,-98.72966591274412,-106.83165938513832,-100.2008432684326
2604.6008252939546,2605.3424681873776,9,-65.85439330638965,-98.54010467783407,-112.3661473141605,-106.53576485408354,-102.66928003743332,-100.9776445680051,-89.51310692222438,-107.75636694939621,-118.66985802599474,-99.8682266227852,-65.85439330638965,-87.9153734772948,-103.13476291761145,-104.71184830960684,-91.65910718561167,-93.91309753690373,-103.22707282552379,-101.80817032203895,-100.47561101103467,-101.5398997077339
2605.5708472485244,2602.452448509788,9,-73.02603930121509,-96.04612230818667,-102.03862052284008,-99.33006339403488,-101.34700824925629,-101.28982185082415,-82.59972431951995,-107.6862522687409,-120.27498730036116,-93.83669866232384,-73.02603930121509,-89.51708800582371,-106.76405749105898,-108.34671191832196,-89.80331772510166,-93.03745138337975,-104.91729539306608,-96.93066101015926,-101.98550677352105,-105.64841412738096
2605.887683020064,2599.4142567983276,9,-75.41347746139611,-101.63096744700759,-107.2316264581986,-92.40034720138655,-100.05056761236615,-100.18872089442502,-79.89499282498583,-104.0645949818707,-120.02298621705879,-94.74283328315555,-75.41347746139611,-89.8930744564219,-107.33316004661332,-105.73392887901184,-88.42781503935942,-92.28210512096071,-101.67998078515198,-93.44584034601966,-102.66536335533232,-105.92058000704078
2605.3836727053713,2596.4029341941427,9,-76.46161076217311,-101.61373619220484,-104.17954245355733,-90.71354933089785,-100.86467204296426,-106.19369386852065,-76.67750200081163,-100.52066423517947,-114.28743118893284,-92.24788841110896,-76.46161076217311,-90.78442188998382,-111.28056914325056,-108.68002700290448,-84.47881044410157,-95.31757718059764,-96.90802951128472,-94.39989510057555,-112.77383380420154,-110.03415217442175
2604.1612831860257,2593.606076545742,9,-69.23885281920188,-103.49464133877579,-109.09442495106262,-96.19188308629596,-101.86513746007171,-103.29113838283534,-70.84996596359602,-97.98102387880485,-112.55773120373031,-90.06931640892707,-69.23885281920188,-86.56795767462128,-105.79432141273077,-115.10587700080364,-86.02461812054295,-90.73460959974958,-98.0086982580029,-95.13061981313164,-115.10740529884336,-105.54520632008717
2602.281033486233,2591.211631717102,9,-66.75965037539868,-98.51458151914758,-110.45163368992053,-99.23663195306129,-103.66786632478646,-102.27820976481883,-75.62548939944469,-98.12660003347291,-111.5512638412025,-86.61532559680435,-66.75965037539868,-87.06629605195047,-99.41843839868142,-111.19427880220714,-91.06566087815708,-90.20070207809177,-102.65753504305889,-96.00525792231026,-114.69818503264591,-111.76580228608422
2599.8856236134425,2589.2937979593944,9,-67.19371993707283,-92.64334701835814,-111.08637760070806,-99.78369822524215,-100.6499139861638,-105.49486679730117,-78.16977303046795,-96.44978292084495,-109.6921634565663,-91.5826171297299,-67.19371993707283,-94.91662479546629,-98.47642045105883,-114.88974953205857,-92.80400738622522,-100.02502430118265,-104.93380222511817,-97.59734158326617,-112.80011248981178,-108.61886093612236
2597.0120565788043,2588.2171571543145,9,-61.61337971649658,-100.52939297066403,-114.49608240281471,-100.51721347409868,-101.51814441933925,-101.75324806931172,-86.05868399054043,-100.90235173780027,-114.56367118564083,-99.66659398901008,-61.61337971649658,-88.30422913993532,-98.48645524882222,-112.11367605971532,-90.93770400742667,-96.79924477770095,-100.2479489857354,-98.51019697875283,-113.51399825226237,-104.4339535957604
2594.019783684074,2587.690930295184,9,-57.39534462881548,-103.2455856619637,-118.20349304731889,-98.87768126895219,-101.78081034875898,-104.81208813144283,-90.27512230597458,-104.90863868053128,-109.74663126348455,-98.99514251218864,-57.39534462881548,-87.30129805821102,-93.9702504600707,-109.98045748431625,-95.83724015080654,-96.19669323770263,-103.79973323767186,-98.91412360524286,-109.0119287459624,-105.2182340392865
2590.97388072903,2587.9062374110463,9,-55.66006023391503,-105.65027740259494,-108.09503832693758,-102.76988681751634,-104.4636843726386,-102.87723577504292,-91.78867331391454,-98.22844269042162,-108.52713803337086,-102.4306299187605,-55.66006023391503,-88.413818868851,-94.62341334299668,-105.12272099838069,-94.65289958800561,-95.79225681550152,-103.56855866296658,-102.48934535634903,-106.55038715616494,-104.95265577110239
2588.0662763537794,2588.2278466041794,9,-67.73039351620969,-102.60402356990073,-103.17188207265724,-104.57910185260447,-110.57208368663635,-104.47178956115309,-91.08992495733189,-100.4775413539249,-101.96691329654416,-104.26794532007858,-67.73039351620969,-97.1528600177383,-96.34842843978376,-104.92744635463659,-88.73435431426252,-93.56761686789429,-101.46995794585315,-101.29829853838251,-103.75866999865775,-97.84441074595632
2585.148875328523,2587.276366607979,9,-68.32542875357488,-100.71887543390753,-105.67669960818023,-101.83411244929522,-108.77563684208113,-99.9669889317703,-86.00550733280656,-101.96478027547195,-108.06837894561941,-99.44458394245281,-68.32542875357488,-93.3021018246728,-97.30952519191489,-107.08025432207519,-86.69323998724764,-96.07343171151116,-98.14756378770251,-100.38826330711076,-99.35900477598902,-100.26616796492239
2582.231474303267,2586.324886611608,9,-65.4114946608899,-105.75079029608895,-107.25180112307045,-101.10982332707749,-107.25281091811368,-102.01431483014045,-86.13771525374324,-99.84065549481117,-110.21906570154914,-102.86038014923423,-65.4114946608899,-91.93880349164445,-103.04154154696042,-108.5011339714604,-86.97103500629902,-94.4505864097784,-98.88730692497887,-100.11092291684767,-102.24248729392242,-106.89450275920734
2579.4813668886427,2584.987443085605,9,-62.24544865548301,-102.01524912748332,-106.08798667864876,-98.64979477424446,-112.5941347142114,-104.47794262485455,-90.12243931135596,-101.80300796189944,-99.89730674772872,-106.1335688302215,-62.24544865548301,-94.7945188305189,-105.55061759249102,-109.42459202259462,-91.13932922740769,-95.64606464702172,-92.35462160229825,-98.02858008843833,-96.81165557108304,-106.01592690847528
2576.792424098563,2583.5088864931236,9,-65.13760778607983,-99.77467024498999,-108.92381613061377,-104.24438506570309,-108.74406488855254,-106.30754370727556,-84.75404183167312,-102.84354496486195,-99.32328577573314,-103.31923631901098,-65.13760778607983,-94.44667235511422,-107.99669275620016,-107.41967007931856,-93.23667621698391,-98.124455182988,-93.90498306434878,-92.3934036788798,-87.89430839393987,-98.96455034870688
2574.2078827750424,2581.8684165744835,9,-72.29089532095033,-98.8028464977764,-105.96813778858368,-105.05863129091125,-105.91666608958094,-99.96617891933212,-80.44386066282908,-96.61879758360294,-98.94404529472143,-106.51687051140318,-72.29089532095033,-96.31438626240852,-97.23237146155724,-102.29811213956499,-93.01062440004004,-91.44582057512868,-97.31223251006493,-97.83408635624178,-89.26259443428033,-101.3412229965785
2571.7514608635274,2580.0292498288504,9,-71.70946539073182,-105.79830460796822,-102.2855866570256,-110.22389820101529,-103.82887791352628,-102.48521409283956,-81.78669234699876,-98.3469331521217,-101.1757912505976,-106.9355496553437,-71.70946539073182,-100.74697897036194,-94.56150864340324,-107.59461318275113,-95.64999207214298,-93.6644728840938,-100.37305364272241,-98.39624945860854,-94.95882244906632,-102.14948806038548
2569.295038952055,2578.1900830832174,9,-67.59200240449152,-101.99828657454164,-102.33579748757748,-107.24914270248932,-97.56255452292457,-105.53166161610807,-80.1126583764735,-107.10461894193053,-97.8715791809832,-104.12841262661594,-67.59200240449152,-96.26275643046094,-92.8520711866021,-107.25784707688533,-97.97184032170084,-94.15054350628506,-99.42916938734749,-99.9394808779812,-98.63592095323632,-106.33724164433875
2566.838617040583,2576.3509163374133,9,-60.18071608317281,-103.81130664905751,-102.72608017396705,-107.99306442783488,-90.89621659148997,-97.02297856434976,-81.74042450620135,-101.0176163745854,-93.54810195848017,-103.71473197793196,-60.18071608317281,-94.41292544024061,-102.98209200901876,-104.57999801851278,-92.09865765106743,-94.30353491945144,-96.34110580759685,-101.87146693911005,-101.09188073103232,-108.30849257460733
2564.3821951291106,2574.5117495917802,9,-58.51629911092235,-103.59881372869864,-97.39631784538452,-107.58951488964281,-93.96564590206768,-102.33719198227008,-79.42613963994442,-101.12993638039444,-100.26171785228053,-94.16244702452275,-58.51629911092235,-93.97747563741234,-104.60473335057836,-101.6093352227908,-89.66793296330366,-95.28518227746632,-98.8872713716545,-103.53186677202964,-100.99067640036098,-110.36576260900988
2561.9257732175956,2572.672582846147,9,-56.86127231099376,-106.2258404552878,-100.36363314403204,-100.88439853496342,-97.46595207600717,-101.53373201886238,-78.4871554160077,-101.95945787197732,-101.39393101264623,-97.90860267173237,-56.86127231099376,-89.83909693893224,-99.55282431043494,-100.42548861899306,-85.65277962843906,-98.66461335512948,-101.32074442215165,-106.46199460531963,-99.4116309156967,-107.11453243503112
2559.4693513061234,2570.8334161005146,9,-59.4522385784324,-97.72412884377565,-99.84484841516658,-103.54756902604278,-100.51176168519395,-98.55946331018625,-78.80295873253039,-105.23982284947809,-99.56218735922195,-98.36875883924051,-59.4522385784324,-91.31726074120877,-98.37300947055616,-99.97239292764432,-86.10016576108036,-95.39577727625112,-104.69592467344525,-109.53641847769119,-95.78730480551933,-106.59092221270393
2557.012929394651,2568.9942493548815,9,-55.020578275180135,-93.11872658756391,-100.94604284412095,-101.00329964689503,-97.5356404043826,-95.11634650122906,-81.49670559077686,-103.81647238541241,-92.09712415944054,-101.15750239286513,-55.020578275180135,-92.00299812299298,-102.04919242301301,-97.89040677906077,-88.93055011504477,-91.53055135049532,-103.00222219493216,-104.97980982173057,-99.25380023487199,-108.61001549611869
2554.556507483136,2567.1550826092484,9,-53.96574313568652,-91.91621228987646,-104.7680415962686,-97.05446021496354,-94.46228389871324,-97.15908659944068,-95.6538722939936,-95.04936353548156,-101.74665517850411,-93.61490177318129,-53.96574313568652,-88.38178473207675,-102.34227110529767,-102.78270460896059,-88.80178558837373,-87.3854048632759,-103.03143533794159,-107.64083763611308,-93.72638190765376,-107.11383507200549
2552.1000855716643,2565.3159158636154,9,-51.65972443272647,-97.569840971068,-102.30569033216176,-90.04054894412667,-93.78528835316261,-94.96285325543158,-98.54930159200813,-99.08802854160797,-95.82306128382409,-100.33097451939004,-51.65972443272647,-92.02140419995415,-99.78373041281306,-105.09089850287494,-90.32976408936939,-88.90995166946871,-104.390027873382,-103.46861525708488,-95.66116019583893,-107.92833358775684
2549.643663660192,2563.4767491178113,9,-48.57717296020987,-96.70466802798248,-103.313150506369,-92.04658035545565,-93.62428442790514,-92.228291932527,-97.03786931880472,-101.19570541583202,-98.89485717096107,-99.9817218423848,-48.57717296020987,-93.72950220946926,-102.11420910478333,-103.21459722047925,-93.99464074941987,-91.02154464454225,-102.93029158904886,-97.62111224148612,-101.08872702703631,-105.36448855522212
2547.1872417487198,2561.6375823721783,9,-53.55086646556336,-92.62223451439591,-100.39815719350126,-91.33433756620377,-88.84984192709719,-93.66635240655393,-98.33350739505563,-102.01434233780692,-100.39251817689978,-96.95633694309886,-53.55086646556336,-88.52298885530067,-101.02884976089013,-100.61859934528226,-92.00900541308033,-87.64954296303199,-103.37239788748205,-93.93838645927437,-89.68680540087219,-107.24680106894232
2544.7308198372048,2559.798415626545,9,-57.09210542464547,-95.33495836972375,-98.91478500172269,-94.96838028800286,-92.08359574626593,-93.91649075415211,-94.9901341024537,-105.31148030262234,-97.61366510026163,-98.98349526137702,-57.09210542464547,-85.29897775633947,-97.1569894095406,-101.01319142997455,-96.89423534006703,-86.69663901027518,-97.76680955186742,-94.24921830758672,-94.9944088931844,-111.21279089779281
2542.2743979257325,2557.9592488809126,9,-53.68054063732722,-101.67550021955171,-97.35584895663857,-90.98622518342111,-95.42567889083863,-88.83969778202689,-94.60349519388191,-96.83887065078271,-98.62081069080665,-98.38308584051003,-53.68054063732722,-89.01132146888573,-94.88247202600344,-97.84768125590432,-96.20860814478063,-89.52802125568904,-93.40541251963221,-92.8831278653692,-96.4485709100791,-102.00909014485741
2539.8179760142602,2556.1200821352795,9,-54.29955021196396,-102.59924709609608,-97.01828729142764,-92.40666339089283,-96.90308560648855,-88.72229705828849,-91.96325600476239,-97.63205424483493,-99.05521895493841,-98.53296231586229,-54.29955021196396,-94.60060291870676,-96.39725427231004,-100.3039804014959,-99.54483082170448,-93.25848466138324,-98.66348348587168,-98.03823815201862,-96.0178035900711,-101.64112171829014
2537.361554102788,2554.2809153896465,9,-53.928820668419725,-107.50626709478344,-99.6689805945889,-91.09711596522052,-94.0344685051401,-88.5445898008242,-94.25061276263239,-93.0050109365962,-100.91689813778103,-91.16221311746646,-53.928820668419725,-98.57202719858746,-104.28099536887932,-100.55438089362559,-94.30797992613076,-90.62401609645389,-93.06907918215043,-99.0771840781771,-99.50540407847403,-94.51321792626496
2534.905132191273,2552.441748644014,9,-51.684617898585614,-107.1089994862805,-105.71533097979933,-85.22211121468972,-95.88074227862379,-86.3206241609185,-94.45081282489555,-92.14176136442696,-100.97596780699155,-94.33342845105224,-51.684617898585614,-98.31735741195453,-104.82682685852423,-108.14576848758833,-95.10111157337712,-83.3887046608141,-99.06486143347107,-96.68257086831461,-101.88127397130694,-90.16984904357811
2532.4487102798007,2550.6025818982093,9,-56.649886228010466,-101.49819219584533,-107.1763069330638,-92.26145516197396,-98.06779747271818,-86.30919261822747,-91.07516799869802,-90.47572944246463,-97.0261529279127,-92.41807254482102,-56.649886228010466,-91.96388605274785,-101.2409550225801,-106.96673709832368,-99.97661164468812,-83.47040113693593,-96.33864988898264,-97.34050709601485,-98.89995094963511,-97.05625579931636
2529.992288368329,2548.7634151525763,9,-58.7266211613087,-105.76903455954893,-104.82363992883306,-98.05485879990157,-104.30425478658978,-92.35160569398786,-90.74692124254132,-88.82971130928476,-95.8128082620077,-88.26081305136553,-58.7266211613087,-91.96478297448645,-98.2962001892854,-104.248756067146,-99.02219440940844,-83.77668028025538,-94.24896285093955,-101.86248591911277,-98.57754037418789,-111.24512932338108
2527.5358664568566,2546.924248406943,9,-56.29462109787431,-107.5961586330855,-101.9288608381459,-102.0771216696194,-104.32612189748428,-92.15832161622023,-93.5252186277644,-88.08846090769933,-96.85140497157973,-90.66906969370741,-56.29462109787431,-95.10747094211696,-101.66000282550375,-103.25100474112777,-93.93406182470088,-90.70466517655849,-90.73866806744321,-103.01255139870459,-100.42218625445517,-105.3429074975621
2525.0794445453416,2545.0850816613106,9,-49.256533511742674,-106.76396274418254,-100.33604804530805,-104.80249885005716,-100.85547140351154,-98.04963379689697,-98.96429439266355,-95.32268644350677,-96.34661975857912,-92.32072363096736,-49.256533511742674,-90.82222160281727,-105.66899079388786,-96.57571850726924,-95.6154705844351,-85.6401493101746,-89.78669966343291,-102.67518041308604,-98.32345930207589,-105.48373076159385
2522.6230226338694,2543.2459149156775,9,-52.58827372953469,-105.31281077376322,-98.94433350928895,-106.34086591003116,-95.66646113180667,-95.45058338239775,-93.0541989526562,-94.93573354419387,-95.53364488253668,-87.14561791188653,-52.58827372953469,-87.16397652439176,-105.04024799201379,-97.06899142408994,-90.58124511288759,-93.24661923870518,-90.98132070777704,-98.67158381048922,-95.99393175700733,-105.36683484984451
2520.166600722397,2541.4067481700445,9,-51.03000100560852,-108.87970081082291,-99.13500741608671,-102.64805365412333,-100.80812535684124,-93.71640363109674,-92.6876090708622,-98.68129013927425,-100.46135568223477,-88.73874326494679,-51.03000100560852,-90.21339046453659,-112.51024345195385,-95.73552592407191,-86.86955479910432,-97.82633684692858,-88.57166893115195,-100.55629625698965,-98.7681007412794,-102.40250295972729
2517.710178810882,2539.567581424412,9,-56.062609207425155,-108.22447864592847,-107.50911565017037,-100.72564869256061,-102.22201768387009,-103.49631225751105,-91.65179359025525,-103.9822656735576,-108.64136307630253,-87.81917996362166,-56.062609207425155,-96.54243764145721,-100.8848745100643,-92.82286680238231,-84.12605622172148,-101.73289763463782,-95.41199544985088,-103.26527536254954,-102.48122913707074,-101.06384113325434
2515.25375689941,2537.7284146786074,9,-49.91726557365007,-108.26706760377535,-111.26410454715429,-103.8491925866088,-101.12802306281311,-95.74922450451929,-96.66622632433995,-106.79056329232087,-109.44222179954946,-89.34737681066132,-49.91726557365007,-95.89521412371595,-104.12869368512627,-98.34083532274995,-83.96373054132194,-106.84278760197282,-98.05471915760357,-104.63449840569277,-108.61416954426683,-101.07274744469055
2512.7973349879376,2535.8892479329743,9,-48.36333967137042,-106.67189057731626,-109.91948922033309,-97.76115129095756,-103.1134618554221,-97.21740659912678,-96.83335980553179,-106.50362193223903,-109.26001739734433,-87.28733388447549,-48.36333967137042,-103.04078563506833,-97.47698586059644,-91.35682593640507,-89.52692577598076,-106.60383171702136,-97.8681409517959,-104.94071385438491,-110.6781508360985,-99.94950017994314
2510.3409130764658,2534.050081187341,9,-46.42648606223884,-100.16779106035618,-106.75514835686216,-95.85927857486088,-107.09720137090342,-96.62042800376626,-97.12595817620806,-110.64083978802051,-107.73508016756034,-97.06230418965852,-46.42648606223884,-93.45811712328248,-102.47052237661744,-91.33490574363445,-84.03400309858817,-103.10714196356403,-99.55785309771723,-100.60837213917888,-108.58434023541629,-102.52469913841468
2507.8844911649503,2532.2109144417086,9,-45.82753713792161,-107.13168107546063,-108.08550016705165,-100.83032881285943,-102.53776885030403,-97.95122941868777,-101.11404969314124,-101.17706734441202,-111.36401429080401,-97.55293727364048,-45.82753713792161,-93.01722400400543,-102.92776679798932,-94.49954249370293,-87.13941748610426,-107.61026504448687,-103.90998323277148,-98.59637982133334,-106.48009612393292,-100.51154019504479
2505.4280692534785,2530.3717476960755,9,-46.21635030266535,-110.2134589289553,-113.226911248889,-101.33938158727703,-101.75535279334585,-100.98073564200564,-97.34020617239305,-104.30239252186692,-114.82531859560328,-96.63454402865729,-46.21635030266535,-99.65940294718467,-102.90230377079084,-89.27382082165074,-85.05823561566442,-111.10005292492444,-94.59880656353802,-98.31313646606114,-104.7184747262877,-106.29417035929467
2502.9716473420062,2528.5325809504425,9,-49.16983098157646,-103.35814088411857,-108.18210522031468,-96.23041426448283,-100.80389289860031,-102.41859409151297,-95.43037704253598,-107.02969729986451,-112.17775628901522,-93.00825083169117,-49.16983098157646,-95.58091342847736,-102.91202967679389,-94.13231832282176,-81.07855870752078,-107.75970927517926,-95.41196969869894,-95.6554552300305,-98.89760417768925,-100.8738514539697
2500.515225430534,2526.69341420481,9,-48.89385097902808,-98.502815331282,-108.43599647868851,-93.48926271595349,-94.74352773340217,-100.19390440520206,-92.7567655195135,-105.44719181585359,-105.22736541306942,-92.28749165511252,-48.89385097902808,-93.64436333107344,-109.00411056585479,-94.5650088161826,-84.96088453972514,-102.42746463624695,-93.23673394518049,-94.70854538187794,-100.71802233379925,-102.57876067641142
2498.058803519019,2524.8542474590054,9,-48.771855800752135,-102.26618715814661,-105.78041137436507,-96.08894111237794,-87.5849208736916,-100.90596292126736,-95.05601349519198,-109.44178424449622,-100.51235018967876,-89.55635497210697,-48.771855800752135,-92.0224774464569,-103.00057876657401,-94.39183412746847,-85.1823729292928,-100.60016559972452,-97.26957193620632,-96.71093316858418,-99.93897107859506,-101.0283719498899
2495.6023816075467,2523.0150807133723,9,-42.773785833319955,-104.95410715024639,-109.1054178792613,-90.3849980797907,-91.02122952337865,-92.14075693407636,-96.66570647826585,-102.75539454115261,-101.43351852824553,-93.02733097404203,-42.773785833319955,-94.21050373368996,-109.28064803373451,-94.80034371270746,-80.68108673475722,-94.80305130636633,-104.27819714937608,-100.90085530698666,-105.17581261844356,-103.15762824607356
2493.1459596960744,2521.1759139677392,9,-38.31437532543697,-106.20817306249002,-105.09740203129334,-96.80256408276782,-96.06730588361782,-99.50933398432026,-96.13331899518226,-97.97720384507505,-104.59911993647644,-91.28768861491457,-38.31437532543697,-89.91082835884933,-109.38418837669482,-90.47401733045162,-88.9934737576914,-96.1366996003233,-99.61249830496315,-100.98844043928692,-104.89236596816247,-99.92561624352956
2490.6895377845594,2519.3367472221066,9,-42.64428406103261,-105.47497792426525,-108.38474540448401,-97.74460151012845,-100.08856631543813,-99.82228545738538,-98.80445391952178,-101.42126580826476,-105.22392400782793,-92.05599561059786,-42.64428406103261,-89.31965699293805,-105.54736366697759,-88.61386263421579,-86.66803688893701,-89.05776888297959,-101.26075079592846,-101.24861177130164,-104.40375096893719,-98.30336316200874
2488.233115873087,2517.4975804764736,9,-48.646906928552575,-102.55366566593842,-106.70407512289161,-95.43277275566919,-100.5978605340615,-97.31495569581664,-95.59950343347035,-103.95670974894432,-102.47495527413446,-86.68525358243299,-48.646906928552575,-89.3861830461452,-106.11608572258983,-91.98864979241287,-87.40489163266456,-91.58282677657178,-101.88482494120184,-101.06464903024552,-102.66910075501364,-92.1307735911521
2485.776693961615,2515.6584137308405,9,-48.58561367567603,-101.46033213870172,-109.22294634714703,-101.90320719168152,-100.48876846043285,-97.35381345257287,-95.62910363886269,-100.26897192199495,-102.76219229395652,-94.54473530516562,-48.58561367567603,-89.29476476559495,-101.9982416597324,-94.47099960553513,-93.44932958897964,-89.65403152380522,-109.44455281011165,-102.01237455277597,-103.76492954644618,-101.23336604069891
2483.320272050143,2513.8192469850364,9,-47.39624023008307,-102.24531086750879,-104.93760786905435,-97.17807469384579,-104.149965350905,-93.89940512761314,-90.24729989218874,-102.12568210595235,-101.30952449407067,-93.98840748705625,-47.39624023008307,-91.49766805185067,-101.44287338295545,-90.43035014939983,-90.47137183808006,-85.91942510787649,-103.29324807182347,-101.15280100306899,-98.09545968961218,-104.90733580562944
2480.863850138628,2511.9800802394034,9,-46.854133414448995,-105.63064376395978,-102.54754813649603,-98.02622730791406,-104.3358457554135,-92.05996887123332,-91.19049108606508,-107.39214364624364,-107.82089860184986,-85.58743691521936,-46.854133414448995,-94.33910300345157,-105.1956868195203,-90.7438474146623,-96.96132313982147,-88.09174902045439,-99.4114263165006,-95.68826583255789,-100.84873260485656,-98.35967932764346
2478.407428227156,2510.1409134937703,9,-46.063503560736265,-111.45539271948965,-102.13260414957912,-99.21201051931648,-103.31913695523986,-90.4590305068198,-92.53732375279743,-110.94768658688707,-104.7809687329048,-86.92484219453513,-46.063503560736265,-95.98294522773821,-104.70171124166603,-88.60159702881865,-104.68551962347699,-86.66751940854206,-101.63312290672339,-96.00991560336223,-103.98186632729866,-101.10223531610883
2475.9510063156836,2508.3017467481377,9,-41.77060822779631,-108.74928471012623,-98.02475562961381,-93.2044287529579,-101.217973823168,-91.71490006979874,-95.14592739380289,-103.1716090034925,-99.40359072650385,-85.39557021464408,-41.77060822779631,-98.83892570811906,-108.88167035078949,-88.78551105503134,-106.88540605416136,-89.01490786664135,-113.32617977969657,-95.80246268266922,-100.9820318479567,-97.71706198654651
2473.4945844042113,2506.4625800025046,9,-45.87166877656654,-113.46682659937277,-104.51277570778016,-93.82891606658681,-103.29051432287477,-96.71806966532073,-92.81671519533988,-101.15913264655565,-92.88212873161444,-88.73424550514937,-45.87166877656654,-97.39561070204351,-108.37367819122663,-93.06069214401275,-106.42201353392257,-92.39887077603036,-115.31433436824459,-92.15652743105183,-98.88682379305199,-104.97471719492623
2471.0381624926963,2504.6234132568716,9,-50.783520537265666,-111.65207169379767,-105.81570942024108,-96.85291077862067,-101.16637570596573,-93.94726233181193,-92.3091077888436,-97.38894604715563,-94.36251075579628,-89.92652511221496,-50.783520537265666,-98.55912819701757,-104.77961916725957,-95.26984581144013,-104.20198852686667,-96.98052506388234,-112.32984341755161,-93.018306239461,-95.69641417103611,-100.05519684814146
